#Number of Samples: 6
#Total Number of Reads: 639376
#G1_1	G1_1/G1_1_1_bracken_genuses.kraken2_report
#G2_1	G2_1/G2_1_1_bracken_genuses.kraken2_report
#G3_1	G3_1/G3_1_1_bracken_genuses.kraken2_report
#G4_1	G4_1/G4_1_1_bracken_genuses.kraken2_report
#G5_1	G5_1/G5_1_1_bracken_genuses.kraken2_report
#G6_1	G6_1/G6_1_1_bracken_genuses.kraken2_report
#perc	tot_all	tot_lvl	G1_1_all	G1_1_lvl	G2_1_all	G2_1_lvl	G3_1_all	G3_1_lvl	G4_1_all	G4_1_lvl	G5_1_all	G5_1_lvl	G6_1_all	G6_1_lvl	lvl_type	taxid	name
0.0013	8	8	4	4	1	1	1	1	2	2	0	0	0	0	G	26078	            Hansschlegelia
0.0003	2	0	2	0	0	0	0	0	0	0	0	0	0	0	F	46155	          Ancalomicrobiaceae
0.0003	2	2	2	2	0	0	0	0	0	0	0	0	0	0	G	46156	            Ancalomicrobium
0.0002	1	0	0	0	0	0	0	0	0	0	0	0	1	0	F	2536	          Rhodobiaceae
0.0002	1	1	0	0	0	0	0	0	0	0	0	0	1	1	G	2537	            Afifella
0.0002	1	0	0	0	0	0	0	0	0	0	1	0	0	0	F	26131	          Rhodomicrobiaceae
0.0002	1	1	0	0	0	0	0	0	0	0	1	1	0	0	G	26132	            Rhodomicrobium
2.0827	13316	0	3605	0	226	0	461	0	532	0	8240	0	252	0	O	2823	        Sphingomonadales
2.0827	13316	0	3605	0	226	0	461	0	532	0	8240	0	252	0	F	2844	          Sphingomonadaceae
1.2867	8227	8227	27	27	79	79	150	150	130	130	7763	7763	78	78	G	2853	            Sphingopyxis
0.5779	3695	3695	2816	2816	96	96	167	167	266	266	256	256	94	94	G	2852	            Sphingomonas
0.1139	728	728	432	432	23	23	113	113	67	67	56	56	37	37	G	2846	            Novosphingobium
0.0366	234	234	70	70	9	9	10	10	39	39	89	89	17	17	G	2850	            Sphingobium
0.0180	115	115	95	95	4	4	4	4	0	0	9	9	3	3	G	26240	            Altererythrobacter
0.0147	94	94	50	50	5	5	2	2	9	9	18	18	10	10	G	2858	            uncultured
0.0050	32	32	27	27	0	0	0	0	0	0	4	4	1	1	G	26251	            Sphingoaurantiacus
0.0039	25	25	18	18	1	1	2	2	1	1	2	2	1	1	G	2857	            Zymomonas
0.0036	23	23	7	7	0	0	0	0	4	4	12	12	0	0	G	26244	            Ellin6055
0.0025	16	16	12	12	0	0	0	0	0	0	4	4	0	0	G	26245	            Erythrobacter
0.0020	13	13	10	10	0	0	0	0	0	0	3	3	0	0	G	14559	            Rhizorhapis
0.0019	12	12	0	0	2	2	5	5	2	2	1	1	2	2	G	2848	            Sandaracinobacter
0.0019	12	12	6	6	0	0	0	0	0	0	4	4	2	2	G	26248	            Porphyrobacter
0.0016	10	10	4	4	0	0	2	2	2	2	0	0	2	2	G	26250	            SD04E11
0.0016	10	10	4	4	0	0	0	0	1	1	5	5	0	0	G	26246	            MN 122.2a
0.0016	10	10	7	7	0	0	1	1	1	1	1	1	0	0	G	2854	            Sphingorhabdus
0.0014	9	9	9	9	0	0	0	0	0	0	0	0	0	0	G	11469	            Polymorphobacter
0.0011	7	7	0	0	0	0	0	0	1	1	5	5	1	1	G	2855	            Sphingosinicella
0.0008	5	5	0	0	3	3	1	1	1	1	0	0	0	0	G	26243	            DSSF69
0.0006	4	4	1	1	0	0	0	0	3	3	0	0	0	0	G	2845	            Blastomonas
0.0002	1	1	0	0	0	0	0	0	0	0	1	1	0	0	G	14558	            Parablastomonas
0.0002	1	1	1	1	0	0	0	0	0	0	0	0	0	0	G	2847	            Parasphingopyxis
0.0002	1	1	1	1	0	0	0	0	0	0	0	0	0	0	G	2849	            Sandarakinorhabdus
0.5049	3228	0	4	0	204	0	2418	0	79	0	305	0	218	0	O	2557	        Rhodobacterales
0.5049	3228	0	4	0	204	0	2418	0	79	0	305	0	218	0	F	2558	          Rhodobacteraceae
0.2255	1442	1442	2	2	99	99	1181	1181	32	32	34	34	94	94	G	2607	            Paracoccus
0.1184	757	757	0	0	62	62	636	636	8	8	15	15	36	36	G	14528	            Albirhodobacter
0.0475	304	304	0	0	13	13	208	208	8	8	28	28	47	47	G	2624	            Rhodobacter
0.0291	186	186	0	0	0	0	3	3	3	3	178	178	2	2	G	2626	            Rhodovulum
0.0170	109	109	1	1	5	5	94	94	0	0	5	5	4	4	G	2666	            uncultured
0.0070	45	45	0	0	3	3	4	4	15	15	7	7	16	16	G	2574	            Gemmobacter
0.0052	33	33	0	0	0	0	30	30	0	0	0	0	3	3	G	2572	            Falsirhodobacter
0.0044	28	28	0	0	0	0	24	24	2	2	2	2	0	0	G	2620	            Pseudorhodobacter
0.0044	28	28	0	0	0	0	26	26	1	1	1	1	0	0	G	26172	            Rhodobaculum
0.0038	24	24	0	0	0	0	16	16	0	0	2	2	6	6	G	2654	            Tabrizicola
0.0034	22	22	0	0	0	0	20	20	0	0	2	2	0	0	G	26162	            HIMB11
0.0027	17	17	0	0	2	2	11	11	0	0	4	4	0	0	G	2653	            Sulfitobacter
0.0023	15	15	0	0	3	3	10	10	0	0	2	2	0	0	G	11453	            Paenirhodobacter
0.0022	14	14	0	0	0	0	11	11	1	1	0	0	2	2	G	2562	            Amaricoccus
0.0022	14	14	0	0	0	0	9	9	1	1	4	4	0	0	G	2642	            Rubellimicrobium
0.0020	13	13	0	0	0	0	7	7	0	0	6	6	0	0	G	2580	            Ketogulonicigenium
0.0019	12	12	0	0	4	4	8	8	0	0	0	0	0	0	G	26163	            Halodurantibacterium
0.0017	11	11	0	0	0	0	9	9	0	0	2	2	0	0	G	2567	            Citreicella
0.0017	11	11	0	0	0	0	11	11	0	0	0	0	0	0	G	26173	            Silicimonas
0.0017	11	11	0	0	3	3	8	8	0	0	0	0	0	0	G	11446	            Ascidiaceihabitans
0.0016	10	10	0	0	0	0	8	8	0	0	2	2	0	0	G	2645	            Ruegeria
0.0014	9	9	0	0	0	0	9	9	0	0	0	0	0	0	G	46168	            Yoonia-Loktanella
0.0013	8	8	0	0	0	0	8	8	0	0	0	0	0	0	G	2641	            Roseovarius
0.0011	7	7	0	0	0	0	7	7	0	0	0	0	0	0	G	2655	            Tateyamaria
0.0011	7	7	0	0	0	0	7	7	0	0	0	0	0	0	G	11445	            Amylibacter
0.0009	6	6	0	0	0	0	6	6	0	0	0	0	0	0	G	2661	            Tropicibacter
0.0008	5	5	0	0	0	0	0	0	0	0	0	0	5	5	G	2636	            Roseobacter clade CHAB-I-5 lineage
0.0008	5	5	0	0	0	0	5	5	0	0	0	0	0	0	G	2631	            Roseicyclus
0.0008	5	5	0	0	0	0	5	5	0	0	0	0	0	0	G	2657	            Thalassobius
0.0008	5	5	0	0	0	0	5	5	0	0	0	0	0	0	G	2595	            Methylarcula
0.0008	5	5	0	0	3	3	2	2	0	0	0	0	0	0	G	2575	            Haematobacter
0.0006	4	4	0	0	0	0	4	4	0	0	0	0	0	0	G	26170	            Nioella
0.0006	4	4	0	0	0	0	4	4	0	0	0	0	0	0	G	46164	            Limibaculum
0.0005	3	3	0	0	0	0	0	0	0	0	3	3	0	0	G	2659	            Thioclava
0.0005	3	3	0	0	0	0	3	3	0	0	0	0	0	0	G	2649	            Sediminimonas
0.0003	2	2	0	0	0	0	0	0	2	2	0	0	0	0	G	2559	            Actibacterium
0.0003	2	2	0	0	0	0	2	2	0	0	0	0	0	0	G	11451	            Jhaorihella
0.0003	2	2	0	0	2	2	0	0	0	0	0	0	0	0	G	2634	            Roseivivax
0.0002	1	1	1	1	0	0	0	0	0	0	0	0	0	0	G	2593	            Maritimibacter
0.4203	2687	0	447	0	279	0	520	0	525	0	618	0	298	0	O	2386	        Caulobacterales
0.3968	2537	0	434	0	276	0	513	0	478	0	571	0	265	0	F	2387	          Caulobacteraceae
0.2327	1488	1488	67	67	206	206	386	386	389	389	247	247	193	193	G	2392	            Phenylobacterium
0.0926	592	592	83	83	32	32	86	86	37	37	305	305	49	49	G	2390	            Brevundimonas
0.0511	327	327	234	234	24	24	25	25	20	20	10	10	14	14	G	2393	            uncultured
0.0127	81	81	42	42	8	8	8	8	14	14	6	6	3	3	G	2391	            Caulobacter
0.0053	34	34	3	3	4	4	6	6	16	16	2	2	3	3	G	2389	            Asticcacaulis
0.0003	2	2	2	2	0	0	0	0	0	0	0	0	0	0	G	25965	            PMMR1
0.0231	148	0	13	0	3	0	7	0	47	0	46	0	32	0	F	2394	          Hyphomonadaceae
0.0099	63	63	0	0	0	0	0	0	23	23	19	19	21	21	G	2407	            uncultured
0.0094	60	60	13	13	1	1	0	0	18	18	21	21	7	7	G	2399	            Hirschia
0.0023	15	15	0	0	2	2	4	4	2	2	5	5	2	2	G	2400	            Hyphomonas
0.0005	3	3	0	0	0	0	0	0	2	2	0	0	1	1	G	25968	            SWB02
0.0002	1	1	0	0	0	0	1	1	0	0	0	0	0	0	G	2396	            Glycocaulis
0.0002	1	1	0	0	0	0	1	1	0	0	0	0	0	0	G	2397	            Hellea
0.3403	2176	0	1564	0	106	0	46	0	132	0	182	0	146	0	O	25900	        Acetobacterales
0.3403	2176	0	1564	0	106	0	46	0	132	0	182	0	146	0	F	25901	          Acetobacteraceae
0.1139	728	728	670	670	10	10	10	10	18	18	7	7	13	13	G	25937	            uncultured
0.0593	379	379	366	366	2	2	0	0	4	4	3	3	4	4	G	25904	            Acidiphilium
0.0388	248	248	27	27	85	85	25	25	22	22	48	48	41	41	G	25902	            Acetobacter
0.0328	210	210	97	97	2	2	1	1	23	23	63	63	24	24	G	25932	            Roseomonas
0.0225	144	144	2	2	0	0	0	0	53	53	47	47	42	42	G	25929	            Rhodovarius
0.0138	88	88	87	87	0	0	0	0	1	1	0	0	0	0	G	25911	            Belnapia
0.0130	83	83	80	80	0	0	0	0	0	0	2	2	1	1	G	25916	            Endobacter
0.0103	66	66	64	64	0	0	1	1	0	0	1	1	0	0	G	25905	            Acidisoma
0.0083	53	53	53	53	0	0	0	0	0	0	0	0	0	0	G	25903	            Acidicaldus
0.0056	36	36	31	31	3	3	1	1	0	0	1	1	0	0	G	25918	            Gluconobacter
0.0052	33	33	12	12	2	2	1	1	8	8	7	7	3	3	G	46127	            Craurococcus-Caldovatus
0.0041	26	26	26	26	0	0	0	0	0	0	0	0	0	0	G	25913	            Commensalibacter
0.0027	17	17	4	4	0	0	3	3	0	0	0	0	10	10	G	25906	            Acidisphaera
0.0019	12	12	12	12	0	0	0	0	0	0	0	0	0	0	G	25907	            Acidocella
0.0017	11	11	10	10	0	0	0	0	0	0	1	1	0	0	G	25933	            Rubritepida
0.0008	5	5	2	2	0	0	2	2	0	0	0	0	1	1	G	25930	            Rhodovastum
0.0008	5	5	5	5	0	0	0	0	0	0	0	0	0	0	G	25927	            Paracraurococcus
0.0005	3	3	0	0	1	1	0	0	1	1	1	1	0	0	G	25912	            Bombella
0.0005	3	3	2	2	0	0	0	0	0	0	0	0	1	1	G	25917	            Gluconacetobacter
0.0003	2	2	2	2	0	0	0	0	0	0	0	0	0	0	G	25910	            Asaia
0.0002	1	1	0	0	0	0	0	0	0	0	0	0	1	1	G	25924	            Neoasaia
0.0002	1	1	0	0	0	0	0	0	0	0	0	0	1	1	G	25921	            Komagataeibacter
0.0002	1	1	1	1	0	0	0	0	0	0	0	0	0	0	G	25928	            Rhodopila
0.0002	1	1	1	1	0	0	0	0	0	0	0	0	0	0	G	25920	            Humitalea
0.0554	354	0	39	0	13	0	19	0	98	0	98	0	87	0	O	25946	        Azospirillales
0.0416	266	0	10	0	4	0	9	0	72	0	88	0	83	0	F	25947	          Azospirillaceae
0.0346	221	221	2	2	0	0	1	1	55	55	81	81	82	82	G	25948	            Azospirillum
0.0047	30	30	0	0	3	3	8	8	17	17	2	2	0	0	G	25954	            uncultured
0.0022	14	14	8	8	1	1	0	0	0	0	4	4	1	1	G	25953	            Skermanella
0.0135	86	0	28	0	8	0	10	0	26	0	10	0	4	0	F	25957	          Inquilinaceae
0.0135	86	86	28	28	8	8	10	10	26	26	10	10	4	4	G	25958	            Inquilinus
0.0429	274	0	0	0	47	0	77	0	84	0	40	0	26	0	O	25975	        Dongiales
0.0429	274	0	0	0	47	0	77	0	84	0	40	0	26	0	F	25976	          Dongiaceae
0.0429	274	274	0	0	47	47	77	77	84	84	40	40	26	26	G	25977	            Dongia
0.0233	149	0	29	0	36	0	20	0	36	0	13	0	15	0	O	26003	        Micropepsales
0.0233	149	0	29	0	36	0	20	0	36	0	13	0	15	0	F	26004	          Micropepsaceae
0.0233	149	149	29	29	36	36	20	20	36	36	13	13	15	15	G	26007	            uncultured
0.0211	135	0	9	0	2	0	7	0	34	0	43	0	40	0	O	2761	        Rickettsiales
0.0167	107	0	6	0	0	0	0	0	30	0	38	0	33	0	F	2781	          Rickettsiaceae
0.0094	60	60	1	1	0	0	0	0	14	14	26	26	19	19	G	26226	            Candidatus Megaira
0.0030	19	19	1	1	0	0	0	0	9	9	7	7	2	2	G	2785	            uncultured
0.0016	10	10	0	0	0	0	0	0	2	2	4	4	4	4	G	2784	            Rickettsia
0.0016	10	10	1	1	0	0	0	0	3	3	0	0	6	6	G	11467	            Candidatus Trichorickettsia
0.0005	3	3	1	1	0	0	0	0	1	1	1	1	0	0	G	2782	            Candidatus Cryptoprodotis
0.0003	2	2	2	2	0	0	0	0	0	0	0	0	0	0	G	11466	            Candidatus Gigarickettsia
0.0028	18	0	0	0	2	0	7	0	0	0	4	0	5	0	F	2763	          Anaplasmataceae
0.0028	18	18	0	0	2	2	7	7	0	0	4	4	5	5	G	2764	            Anaplasma
0.0006	4	0	1	0	0	0	0	0	2	0	0	0	1	0	F	46172	          Fokiniaceae
0.0005	3	3	0	0	0	0	0	0	2	2	0	0	1	1	G	46179	            MD3-55
0.0002	1	1	1	1	0	0	0	0	0	0	0	0	0	0	G	46173	            Candidatus Anadelfobacter
0.0005	3	3	2	2	0	0	0	0	1	1	0	0	0	0	G	46170	          Candidatus Jidaibacter
0.0003	2	0	0	0	0	0	0	0	0	0	1	0	1	0	F	26213	          Midichloriaceae
0.0003	2	2	0	0	0	0	0	0	0	0	1	1	1	1	G	26220	            Candidatus Midichloria
0.0180	115	0	2	0	0	0	6	0	57	0	28	0	22	0	O	26009	        Paracaedibacterales
0.0180	115	0	2	0	0	0	6	0	57	0	28	0	22	0	F	26010	          Paracaedibacteraceae
0.0166	106	106	0	0	0	0	3	3	54	54	27	27	22	22	G	26015	            uncultured
0.0006	4	4	0	0	0	0	0	0	3	3	1	1	0	0	G	26012	            Candidatus Finniella
0.0005	3	3	1	1	0	0	2	2	0	0	0	0	0	0	G	26011	            Candidatus Captivus
0.0003	2	2	1	1	0	0	1	1	0	0	0	0	0	0	G	26014	            Candidatus Paracaedibacter
0.0131	84	0	6	0	9	0	11	0	17	0	8	0	33	0	O	2667	        Rhodospirillales
0.0089	57	0	3	0	9	0	8	0	9	0	5	0	23	0	F	26183	          Magnetospirillaceae
0.0036	23	23	0	0	3	3	0	0	3	3	0	0	17	17	G	26185	            Phaeospirillum
0.0023	15	15	3	3	4	4	6	6	1	1	1	1	0	0	G	26188	            uncultured
0.0014	9	9	0	0	1	1	2	2	3	3	1	1	2	2	G	26186	            Telmatospirillum
0.0011	7	7	0	0	0	0	0	0	1	1	3	3	3	3	G	26184	            Magnetospirillum
0.0034	22	0	2	0	0	0	2	0	6	0	3	0	9	0	F	2717	          Rhodospirillaceae
0.0033	21	21	2	2	0	0	1	1	6	6	3	3	9	9	G	2755	            uncultured
0.0002	1	1	0	0	0	0	1	1	0	0	0	0	0	0	G	2748	            Roseospirillum
0.0005	3	0	1	0	0	0	1	0	1	0	0	0	0	0	F	26178	          Magnetospiraceae
0.0003	2	2	1	1	0	0	0	0	1	1	0	0	0	0	G	26182	            uncultured
0.0002	1	1	0	0	0	0	1	1	0	0	0	0	0	0	G	26180	            Magnetovibrio
0.0094	60	0	3	0	8	0	13	0	13	0	14	0	9	0	O	26035	        Reyranellales
0.0094	60	0	3	0	8	0	13	0	13	0	14	0	9	0	F	26036	          Reyranellaceae
0.0092	59	59	3	3	8	8	13	13	13	13	14	14	8	8	G	26037	            Reyranella
0.0002	1	1	0	0	0	0	0	0	0	0	0	0	1	1	G	26038	            uncultured
0.0092	59	0	0	0	5	0	47	0	0	0	4	0	3	0	O	2382	        Alphaproteobacteria Incertae Sedis
0.0092	59	0	0	0	5	0	47	0	0	0	4	0	3	0	F	2383	          Unknown Family
0.0091	58	58	0	0	5	5	47	47	0	0	3	3	3	3	G	46129	            Neomegalonema
0.0002	1	1	0	0	0	0	0	0	0	0	1	1	0	0	G	14503	            uncultured
0.0038	24	0	0	0	5	0	3	0	5	0	6	0	5	0	O	25986	        Holosporales
0.0038	24	0	0	0	5	0	3	0	5	0	6	0	5	0	F	25987	          Holosporaceae
0.0036	23	23	0	0	4	4	3	3	5	5	6	6	5	5	G	25992	            uncultured
0.0002	1	1	0	0	1	1	0	0	0	0	0	0	0	0	G	25990	            Candidatus Paraholospora
0.0033	21	0	15	0	0	0	3	0	1	0	2	0	0	0	O	26262	        Tistrellales
0.0030	19	0	13	0	0	0	3	0	1	0	2	0	0	0	F	26263	          Geminicoccaceae
0.0025	16	16	11	11	0	0	3	3	0	0	2	2	0	0	G	26264	            Candidatus Alysiosphaera
0.0003	2	2	1	1	0	0	0	0	1	1	0	0	0	0	G	26265	            Geminicoccus
0.0002	1	1	1	1	0	0	0	0	0	0	0	0	0	0	G	26266	            uncultured
0.0003	2	0	2	0	0	0	0	0	0	0	0	0	0	0	F	26267	          Tistrellaceae
0.0003	2	2	2	2	0	0	0	0	0	0	0	0	0	0	G	26268	            Tistrella
0.0025	16	0	0	0	4	0	4	0	2	0	4	0	2	0	O	25978	        Elsterales
0.0025	16	0	0	0	4	0	4	0	2	0	4	0	2	0	F	25979	          Elsteraceae
0.0025	16	16	0	0	4	4	4	4	2	2	4	4	2	2	G	25983	            uncultured
0.0019	12	0	12	0	0	0	0	0	0	0	0	0	0	0	O	46142	        Kiloniellales
0.0019	12	0	12	0	0	0	0	0	0	0	0	0	0	0	F	46148	          Kiloniellaceae
0.0019	12	12	12	12	0	0	0	0	0	0	0	0	0	0	G	46153	            Tistlia
0.0017	11	0	11	0	0	0	0	0	0	0	0	0	0	0	O	25998	        Micavibrionales
0.0017	11	0	11	0	0	0	0	0	0	0	0	0	0	0	F	25999	          Micavibrionaceae
0.0014	9	9	9	9	0	0	0	0	0	0	0	0	0	0	G	26001	            uncultured
0.0003	2	2	2	2	0	0	0	0	0	0	0	0	0	0	G	26000	            Micavibrio
0.0008	5	0	0	0	0	0	0	0	5	0	0	0	0	0	O	46136	        Ferrovibrionales
0.0005	3	0	0	0	0	0	0	0	3	0	0	0	0	0	F	46137	          Ferrovibrionaceae
0.0005	3	3	0	0	0	0	0	0	3	3	0	0	0	0	G	46138	            Ferrovibrio
0.0003	2	2	0	0	0	0	0	0	2	2	0	0	0	0	G	46140	          Taonella
0.0006	4	0	0	0	2	0	0	0	0	0	0	0	2	0	O	26252	        Thalassobaculales
0.0006	4	0	0	0	2	0	0	0	0	0	0	0	2	0	F	26256	          Oceanibaculaceae
0.0006	4	4	0	0	2	2	0	0	0	0	0	0	2	2	G	26257	            Oceanibaculum
0.0006	4	0	2	0	0	0	0	0	0	0	0	0	2	0	O	46132	        Defluviicoccales
0.0006	4	0	2	0	0	0	0	0	0	0	0	0	2	0	F	46133	          Defluviicoccaceae
0.0006	4	4	2	2	0	0	0	0	0	0	0	0	2	2	G	46134	            Defluviicoccus
0.0006	4	0	3	0	0	0	0	0	1	0	0	0	0	0	O	25960	        Caedibacterales
0.0006	4	0	3	0	0	0	0	0	1	0	0	0	0	0	F	25961	          Caedibacteraceae
0.0006	4	4	3	3	0	0	0	0	1	1	0	0	0	0	G	25962	            Caedibacter
0.0005	3	0	0	0	0	0	0	0	1	0	2	0	0	0	O	2808	        SAR11 clade
0.0005	3	0	0	0	0	0	0	0	1	0	2	0	0	0	F	26228	          Clade I
0.0003	2	2	0	0	0	0	0	0	0	0	2	2	0	0	G	26229	            Clade Ia
0.0002	1	1	0	0	0	0	0	0	1	1	0	0	0	0	G	26231	            uncultured
0.0002	1	0	0	0	0	0	0	0	0	0	1	0	0	0	O	46182	        Zavarziniales
0.0002	1	0	0	0	0	0	0	0	0	0	1	0	0	0	F	46183	          Zavarziniaceae
0.0002	1	1	0	0	0	0	0	0	0	0	1	1	0	0	G	46185	            Zavarzinia
0.0002	1	0	0	0	0	0	1	0	0	0	0	0	0	0	O	26028	        Puniceispirillales
0.0002	1	0	0	0	0	0	1	0	0	0	0	0	0	0	F	26030	          Puniceispirillales Incertae Sedis
0.0002	1	1	0	0	0	0	1	1	0	0	0	0	0	0	G	26031	            Constrictibacter
0.0002	1	0	0	0	0	0	1	0	0	0	0	0	0	0	O	2411	        Kordiimonadales
0.0002	1	0	0	0	0	0	1	0	0	0	0	0	0	0	F	2412	          Kordiimonadaceae
0.0002	1	1	0	0	0	0	1	1	0	0	0	0	0	0	G	2413	            Kordiimonas
0.0106	68	0	2	0	1	0	1	0	24	0	3	0	37	0	C	26883	      Magnetococcia
0.0106	68	0	2	0	1	0	1	0	24	0	3	0	37	0	O	26884	        Magnetococcales
0.0106	68	0	2	0	1	0	1	0	24	0	3	0	37	0	F	26885	          Magnetococcaceae
0.0106	68	68	2	2	1	1	1	1	24	24	3	3	37	37	G	26886	            Magnetococcus
19.2910	123342	0	21786	0	43288	0	15409	0	13877	0	17032	0	11950	0	P	1672	    Firmicutes
13.1128	83840	0	14190	0	30512	0	12571	0	6332	0	12797	0	7438	0	C	1859	      Clostridia
5.4897	35100	0	7456	0	20218	0	1378	0	1453	0	4032	0	563	0	O	45370	        Eubacteriales
5.2877	33808	0	7082	0	19871	0	1292	0	1370	0	3865	0	328	0	F	45376	          Eubacteriaceae
4.8669	31118	31118	6669	6669	18976	18976	1168	1168	451	451	3665	3665	189	189	G	45380	            uncultured
0.3230	2065	2065	370	370	784	784	98	98	562	562	143	143	108	108	G	45378	            Eubacterium
0.0923	590	590	31	31	99	99	24	24	354	354	55	55	27	27	G	45379	            Pseudoramibacter
0.0042	27	27	11	11	11	11	1	1	2	2	0	0	2	2	G	45377	            Acetobacterium
0.1928	1233	0	371	0	344	0	68	0	78	0	166	0	206	0	F	45374	          Anaerofustaceae
0.1928	1233	1233	371	371	344	344	68	68	78	78	166	166	206	206	G	45375	            Anaerofustis
0.0044	28	28	0	0	2	2	6	6	1	1	1	1	18	18	G	45373	          Alkalibaculum
0.0044	28	0	2	0	1	0	11	0	4	0	0	0	10	0	F	45381	          Garciellaceae
0.0044	28	28	2	2	1	1	11	11	4	4	0	0	10	10	G	45383	            Irregularibacter
3.5818	22901	0	3266	0	5136	0	8534	0	964	0	3712	0	1289	0	O	45570	        Peptostreptococcales-Tissierellales
2.0899	13362	0	2936	0	4190	0	1438	0	732	0	3302	0	764	0	F	45640	          Sedimentibacteraceae
2.0899	13362	13362	2936	2936	4190	4190	1438	1438	732	732	3302	3302	764	764	G	45641	            Sedimentibacter
1.2481	7980	0	164	0	657	0	6521	0	122	0	181	0	335	0	F	50191	          Family XI
1.2170	7781	7781	162	162	642	642	6485	6485	95	95	128	128	269	269	G	50207	            Tissierella
0.0125	80	80	0	0	11	11	25	25	9	9	3	3	32	32	G	50208	            W5053
0.0047	30	30	0	0	0	0	1	1	8	8	12	12	9	9	G	50203	            Peptoniphilus
0.0045	29	29	1	1	0	0	0	0	2	2	17	17	9	9	G	50192	            Anaerococcus
0.0039	25	25	0	0	0	0	0	0	5	5	13	13	7	7	G	50197	            Finegoldia
0.0022	14	14	0	0	3	3	7	7	2	2	0	0	2	2	G	50209	            uncultured
0.0009	6	6	0	0	0	0	1	1	0	0	5	5	0	0	G	50202	            Parvimonas
0.0003	2	2	0	0	0	0	0	0	0	0	0	0	2	2	G	50205	            Sporanaerobacter
0.0003	2	2	0	0	0	0	0	0	0	0	1	1	1	1	G	50195	            Ezakiella
0.0002	1	1	0	0	0	0	0	0	0	0	0	0	1	1	G	50204	            Soehngenia
0.0002	1	1	0	0	0	0	1	1	0	0	0	0	0	0	G	50198	            Gallicola
0.0002	1	1	1	1	0	0	0	0	0	0	0	0	0	0	G	50206	            Tepidimicrobium
0.2086	1334	0	131	0	238	0	548	0	93	0	186	0	138	0	F	45579	          Anaerovoracaceae
0.1694	1083	1083	97	97	175	175	504	504	74	74	130	130	103	103	G	45581	            Anaerovorax
0.0124	79	79	6	6	26	26	17	17	5	5	15	15	10	10	G	45589	            uncultured
0.0059	38	38	5	5	11	11	7	7	1	1	9	9	5	5	G	45587	            [Eubacterium] nodatum group
0.0059	38	38	10	10	9	9	1	1	0	0	14	14	4	4	G	45583	            Family XIII UCG-001
0.0056	36	36	5	5	10	10	11	11	5	5	4	4	1	1	G	45586	            [Eubacterium] brachy group
0.0038	24	24	3	3	4	4	1	1	2	2	6	6	8	8	G	45582	            Family XIII AD3011 group
0.0017	11	11	0	0	0	0	4	4	0	0	4	4	3	3	G	45584	            Mogibacterium
0.0008	5	5	2	2	0	0	0	0	3	3	0	0	0	0	G	45585	            S5-A14a
0.0005	3	3	0	0	0	0	1	1	0	0	1	1	1	1	G	45588	            [Eubacterium] saphenum group
0.0258	165	0	27	0	34	0	19	0	10	0	29	0	46	0	F	45618	          Peptostreptococcaceae
0.0106	68	68	0	0	3	3	7	7	6	6	17	17	35	35	G	45630	            Proteocatella
0.0045	29	29	6	6	11	11	3	3	1	1	6	6	2	2	G	45631	            Romboutsia
0.0028	18	18	9	9	3	3	1	1	1	1	0	0	4	4	G	45634	            Terrisporobacter
0.0017	11	11	4	4	4	4	3	3	0	0	0	0	0	0	G	45621	            Clostridioides
0.0013	8	8	2	2	6	6	0	0	0	0	0	0	0	0	G	45626	            Paraclostridium
0.0009	6	6	0	0	2	2	1	1	0	0	3	3	0	0	G	45628	            Peptoclostridium
0.0005	3	3	0	0	0	0	0	0	0	0	0	0	3	3	G	45619	            Acetoanaerobium
0.0005	3	3	1	1	1	1	1	1	0	0	0	0	0	0	G	45633	            Tepidibacter
0.0003	2	2	1	1	0	0	0	0	0	0	1	1	0	0	G	45624	            Intestinibacter
0.0002	1	1	0	0	1	1	0	0	0	0	0	0	0	0	G	45629	            Peptostreptococcus
0.0002	1	1	1	1	0	0	0	0	0	0	0	0	0	0	G	45637	            uncultured
0.0033	21	21	3	3	3	3	2	2	2	2	10	10	1	1	G	45573	          Alkaliphilus
0.0017	11	0	1	0	5	0	0	0	1	0	1	0	3	0	F	45604	          Fusibacteraceae
0.0017	11	11	1	1	5	5	0	0	1	1	1	1	3	3	G	45605	            Fusibacter
0.0011	7	7	2	2	5	5	0	0	0	0	0	0	0	0	G	45609	          Guggenheimella
0.0006	4	0	0	0	0	0	4	0	0	0	0	0	0	0	F	45571	          Acidaminobacteraceae
0.0006	4	4	0	0	0	0	4	4	0	0	0	0	0	0	G	45572	            Acidaminobacter
0.0003	2	0	0	0	0	0	1	0	1	0	0	0	0	0	F	45599	          Dethiosulfatibacteraceae
0.0003	2	2	0	0	0	0	1	1	1	1	0	0	0	0	G	45600	            Dethiosulfatibacter
0.0003	2	2	0	0	2	2	0	0	0	0	0	0	0	0	G	45608	          Gottschalkia
0.0002	1	1	0	0	0	0	0	0	0	0	1	1	0	0	G	45590	          Anoxynatronum
0.0002	1	0	0	0	0	0	0	0	1	0	0	0	0	0	F	45594	          Caminicellaceae
0.0002	1	1	0	0	0	0	0	0	1	1	0	0	0	0	G	45596	            Paramaledivibacter
0.0002	1	1	1	1	0	0	0	0	0	0	0	0	0	0	G	45611	          JTB215
2.0035	12810	0	2107	0	3006	0	1044	0	2053	0	2233	0	2367	0	O	45325	        Christensenellales
