#Number of Samples: 6
#Total Number of Reads: 963703
#G1_1	G1_1/G1_1_1_bracken_genuses.kraken2_report
#G2_1	G2_1/G2_1_1_bracken_genuses.kraken2_report
#G3_1	G3_1/G3_1_1_bracken_genuses.kraken2_report
#G4_1	G4_1/G4_1_1_bracken_genuses.kraken2_report
#G5_1	G5_1/G5_1_1_bracken_genuses.kraken2_report
#G6_1	G6_1/G6_1_1_bracken_genuses.kraken2_report
#perc	tot_all	tot_lvl	G1_1_all	G1_1_lvl	G2_1_all	G2_1_lvl	G3_1_all	G3_1_lvl	G4_1_all	G4_1_lvl	G5_1_all	G5_1_lvl	G6_1_all	G6_1_lvl	lvl_type	taxid	name
0.1137	1096	1096	61	61	79	79	50	50	247	247	360	360	299	299	G	45806	            Syntrophomonas
0.0342	330	330	91	91	56	56	18	18	41	41	70	70	54	54	G	45809	            uncultured
0.0064	62	62	23	23	18	18	7	7	2	2	8	8	4	4	G	45805	            Pelospora
0.0003	3	3	0	0	0	0	0	0	1	1	0	0	2	2	G	45808	            Thermosyntropha
0.1175	1132	0	147	0	150	0	127	0	208	0	225	0	275	0	C	2164	      Negativicutes
0.0723	697	0	100	0	116	0	72	0	143	0	156	0	110	0	O	45745	        Acidaminococcales
0.0723	697	0	100	0	116	0	72	0	143	0	156	0	110	0	F	45746	          Acidaminococcaceae
0.0641	618	618	84	84	94	94	68	68	131	131	141	141	100	100	G	45751	            uncultured
0.0047	45	45	5	5	14	14	3	3	8	8	9	9	6	6	G	45747	            Acidaminococcus
0.0028	27	27	9	9	6	6	1	1	3	3	6	6	2	2	G	45748	            Phascolarctobacterium
0.0003	3	3	1	1	1	1	0	0	0	0	0	0	1	1	G	45749	            Succiniclasticum
0.0448	432	0	47	0	34	0	54	0	65	0	68	0	164	0	O	45752	        Veillonellales-Selenomonadales
0.0287	277	0	28	0	24	0	33	0	39	0	43	0	110	0	F	45780	          Veillonellaceae
0.0133	128	128	8	8	9	9	13	13	17	17	28	28	53	53	G	45784	            Megasphaera
0.0101	97	97	9	9	6	6	14	14	13	13	12	12	43	43	G	45786	            Veillonella
0.0024	23	23	1	1	4	4	3	3	4	4	2	2	9	9	G	45787	            uncultured
0.0019	18	18	9	9	4	4	1	1	2	2	0	0	2	2	G	45783	            Dialister
0.0002	2	2	0	0	0	0	1	1	0	0	0	0	1	1	G	45782	            Anaeroglobus
0.0001	1	1	0	0	0	0	0	0	1	1	0	0	0	0	G	45785	            Negativicoccus
0.0081	78	0	10	0	4	0	8	0	11	0	16	0	29	0	F	45753	          Selenomonadaceae
0.0043	41	41	4	4	1	1	2	2	6	6	9	9	19	19	G	45762	            Selenomonas
0.0017	16	16	0	0	1	1	5	5	4	4	5	5	1	1	G	45754	            Anaerovibrio
0.0006	6	6	0	0	0	0	0	0	0	0	1	1	5	5	G	45758	            Pectinatus
0.0005	5	5	0	0	2	2	0	0	1	1	0	0	2	2	G	45765	            uncultured
0.0004	4	4	4	4	0	0	0	0	0	0	0	0	0	0	G	45757	            Mitsuokella
0.0002	2	2	0	0	0	0	0	0	0	0	1	1	1	1	G	45763	            Veillonellaceae UCG-001
0.0001	1	1	1	1	0	0	0	0	0	0	0	0	0	0	G	45756	            Megamonas
0.0074	71	0	8	0	6	0	12	0	13	0	8	0	24	0	F	45766	          Sporomusaceae
0.0030	29	29	2	2	5	5	1	1	5	5	3	3	13	13	G	45777	            Sporomusa
0.0020	19	19	0	0	0	0	6	6	4	4	1	1	8	8	G	45769	            Anaerosinus
0.0005	5	5	2	2	0	0	2	2	1	1	0	0	0	0	G	45772	            Dendrosporobacter
0.0005	5	5	2	2	1	1	1	1	0	0	1	1	0	0	G	45779	            uncultured
0.0004	4	4	0	0	0	0	2	2	0	0	0	0	2	2	G	45770	            Anaerospora
0.0004	4	4	1	1	0	0	0	0	2	2	1	1	0	0	G	45774	            Pelosinus
0.0002	2	2	0	0	0	0	0	0	0	0	2	2	0	0	G	45771	            Anaerosporomusa
0.0417	402	0	70	0	150	0	22	0	119	0	28	0	13	0	C	45669	      Desulfitobacteriia
0.0417	402	0	70	0	150	0	22	0	119	0	28	0	13	0	O	45670	        Desulfitobacteriales
0.0406	391	0	69	0	150	0	22	0	114	0	26	0	10	0	F	45672	          Desulfitobacteriaceae
0.0404	389	389	69	69	150	150	22	22	114	114	24	24	10	10	G	45674	            Desulfosporosinus
0.0002	2	2	0	0	0	0	0	0	0	0	2	2	0	0	G	45673	            Desulfitobacterium
0.0007	7	0	0	0	0	0	0	0	5	0	1	0	1	0	F	45682	          Syntrophobotulaceae
0.0006	6	6	0	0	0	0	0	0	5	5	0	0	1	1	G	45683	            Dehalobacter
0.0001	1	1	0	0	0	0	0	0	0	0	1	1	0	0	G	50210	            Candidatus Dichloromethanomonas
0.0002	2	0	1	0	0	0	0	0	0	0	1	0	0	0	F	45675	          Heliobacteriaceae
0.0002	2	2	1	1	0	0	0	0	0	0	1	1	0	0	G	45681	            uncultured
0.0001	1	1	0	0	0	0	0	0	0	0	0	0	1	1	G	45685	          TC1
0.0142	137	0	16	0	23	0	16	0	17	0	12	0	53	0	C	45687	      Desulfotomaculia
0.0120	116	0	16	0	23	0	16	0	13	0	11	0	37	0	O	45699	        Desulfotomaculales
0.0045	43	0	9	0	14	0	2	0	4	0	6	0	8	0	F	50222	          Pelotomaculaceae
0.0043	41	41	8	8	14	14	2	2	4	4	5	5	8	8	G	50223	            Cryptanaerobacter
0.0002	2	2	1	1	0	0	0	0	0	0	1	1	0	0	G	50224	            Pelotomaculum
0.0043	41	0	2	0	3	0	5	0	6	0	2	0	23	0	F	50211	          Desulfotomaculaceae
0.0031	30	30	2	2	3	3	5	5	6	6	2	2	12	12	G	50212	            Desulfofarcimen
0.0010	10	10	0	0	0	0	0	0	0	0	0	0	10	10	G	50213	            Desulfohalotomaculum
0.0023	22	0	4	0	6	0	3	0	3	0	3	0	3	0	F	50218	          Desulfurisporaceae
0.0018	17	17	3	3	5	5	3	3	2	2	2	2	2	2	G	50220	            Desulfurispora
0.0003	3	3	1	1	0	0	0	0	0	0	1	1	1	1	G	50219	            Desulfofundulus
0.0002	2	2	0	0	1	1	0	0	1	1	0	0	0	0	G	50221	            SCADC1-2-3
0.0008	8	0	1	0	0	0	4	0	0	0	0	0	3	0	F	50215	          Desulfotomaculales Incertae Sedis
0.0008	8	8	1	1	0	0	4	4	0	0	0	0	3	3	G	50216	            Desulfallas-Sporotomaculum
0.0021	20	0	0	0	0	0	0	0	4	0	1	0	15	0	O	45688	        Ammonifexales
0.0019	18	0	0	0	0	0	0	0	3	0	1	0	14	0	F	45694	          Desulforudaceae
0.0019	18	18	0	0	0	0	0	0	3	3	1	1	14	14	G	45695	            Candidatus Desulforudis
0.0002	2	0	0	0	0	0	0	0	1	0	0	0	1	0	F	45689	          Ammonificaceae
0.0002	2	2	0	0	0	0	0	0	1	1	0	0	1	1	G	45693	            uncultured
0.0100	96	0	3	0	3	0	0	0	14	0	19	0	57	0	C	45728	      Moorellia
0.0095	92	0	2	0	3	0	0	0	12	0	19	0	56	0	O	45732	        Desulfitibacterales
0.0095	92	0	2	0	3	0	0	0	12	0	19	0	56	0	F	45733	          Desulfitibacteraceae
0.0095	92	92	2	2	3	3	0	0	12	12	19	19	56	56	G	45734	            Desulfitibacter
0.0004	4	0	1	0	0	0	0	0	2	0	0	0	1	0	O	45735	        Moorellales
0.0004	4	0	1	0	0	0	0	0	2	0	0	0	1	0	F	45736	          Moorellaceae
0.0004	4	4	1	1	0	0	0	0	2	2	0	0	1	1	G	45737	            Moorella
0.0058	56	0	10	0	3	0	0	0	13	0	5	0	25	0	C	45826	      Thermoanaerobacteria
0.0039	38	0	10	0	3	0	0	0	6	0	3	0	16	0	O	45831	        Thermoanaerobacterales
0.0026	25	0	6	0	0	0	0	0	4	0	1	0	14	0	F	45837	          Thermoanaerobacteraceae
0.0024	23	23	4	4	0	0	0	0	4	4	1	1	14	14	G	45840	            Caldanaerobius
0.0001	1	1	1	1	0	0	0	0	0	0	0	0	0	0	G	45839	            Caldanaerobacter
0.0001	1	1	1	1	0	0	0	0	0	0	0	0	0	0	G	45843	            Thermanaeromonas
0.0006	6	0	3	0	3	0	0	0	0	0	0	0	0	0	F	45834	          Family IV
0.0006	6	6	3	3	3	3	0	0	0	0	0	0	0	0	G	45835	            Mahella
0.0005	5	0	1	0	0	0	0	0	1	0	1	0	2	0	F	45832	          Family III
0.0005	5	5	1	1	0	0	0	0	1	1	1	1	2	2	G	45833	            Thermoanaerobacterium
0.0018	17	0	0	0	0	0	0	0	7	0	2	0	8	0	O	45827	        Caldicellulosiruptorales
0.0018	17	0	0	0	0	0	0	0	7	0	2	0	8	0	F	45828	          Caldicellulosiraptoraceae
0.0018	17	17	0	0	0	0	0	0	7	7	2	2	8	8	G	45829	            Caldicellulosiruptor
0.0040	39	0	2	0	3	0	1	0	9	0	6	0	18	0	C	45711	      Dethiobacteria
0.0040	39	0	2	0	3	0	1	0	9	0	6	0	18	0	O	45712	        Dethiobacterales
0.0040	39	0	2	0	3	0	1	0	9	0	6	0	18	0	F	45713	          Dethiobacteraceae
0.0028	27	27	2	2	1	1	1	1	3	3	3	3	17	17	G	45716	            uncultured
0.0012	12	12	0	0	2	2	0	0	6	6	3	3	1	1	G	45715	            Dethiobacter
0.0027	26	0	1	0	0	0	0	0	4	0	4	0	17	0	C	45790	      Sulfobacillia
0.0027	26	0	1	0	0	0	0	0	4	0	4	0	17	0	O	45791	        Sulfobacillales
0.0027	26	0	1	0	0	0	0	0	4	0	4	0	17	0	F	45792	          Sulfobacillaceae
0.0016	15	15	0	0	0	0	0	0	2	2	3	3	10	10	G	45794	            uncultured
0.0011	11	11	1	1	0	0	0	0	2	2	1	1	7	7	G	45793	            Sulfobacillus
0.0007	7	0	0	0	0	0	1	0	2	0	0	0	4	0	C	45795	      Symbiobacteriia
0.0007	7	0	0	0	0	0	1	0	2	0	0	0	4	0	O	45796	        Symbiobacteriales
0.0007	7	0	0	0	0	0	1	0	2	0	0	0	4	0	F	45798	          Symbiobacteraceae
0.0005	5	5	0	0	0	0	1	1	0	0	0	0	4	4	G	45800	            uncultured
0.0002	2	2	0	0	0	0	0	0	2	2	0	0	0	0	G	45799	            Symbiobacterium
0.0003	3	0	1	0	1	0	0	0	0	0	1	0	0	0	C	45818	      Thermaerobacteria
0.0003	3	0	1	0	1	0	0	0	0	0	1	0	0	0	O	45819	        Thermaerobacterales
0.0003	3	0	1	0	1	0	0	0	0	0	1	0	0	0	F	45820	          Thermaerobacteraceae
0.0003	3	3	1	1	1	1	0	0	0	0	1	1	0	0	G	45821	            Thermaerobacter
0.0001	1	0	0	0	0	0	0	0	0	0	1	0	0	0	C	45717	      Incertae Sedis
0.0001	1	0	0	0	0	0	0	0	0	0	1	0	0	0	O	45720	        Thermolithobacterales
0.0001	1	0	0	0	0	0	0	0	0	0	1	0	0	0	F	45721	          Thermolithobacteraceae
0.0001	1	1	0	0	0	0	0	0	0	0	1	1	0	0	G	45722	            Thermolithobacter
0.0001	1	0	0	0	0	0	0	0	0	0	1	0	0	0	C	45845	      Thermovenabulia
0.0001	1	0	0	0	0	0	0	0	0	0	1	0	0	0	O	45846	        Thermovenabulales
0.0001	1	1	0	0	0	0	0	0	0	0	1	1	0	0	G	45849	          Tepidanaerobacter
8.4029	80979	0	16603	0	17011	0	3213	0	19567	0	18047	0	6538	0	P	1385	    Chloroflexi
8.2050	79072	0	16419	0	16737	0	2963	0	19149	0	17807	0	5997	0	C	1386	      Anaerolineae
8.1916	78943	0	16412	0	16735	0	2962	0	19131	0	17799	0	5904	0	O	1387	        Anaerolineales
8.1916	78943	0	16412	0	16735	0	2962	0	19131	0	17799	0	5904	0	F	1388	          Anaerolineaceae
6.0403	58211	58211	12825	12825	14928	14928	2661	2661	7997	7997	15871	15871	3929	3929	G	1395	            uncultured
2.1212	20442	20442	3539	3539	1774	1774	297	297	11064	11064	1819	1819	1949	1949	G	25123	            Flexilinea
0.0057	55	55	0	0	0	0	0	0	20	20	33	33	2	2	G	11229	            Thermomarinilinea
0.0052	50	50	1	1	10	10	1	1	14	14	19	19	5	5	G	11227	            Pelolinea
0.0048	46	46	4	4	1	1	0	0	12	12	27	27	2	2	G	25122	            ADurb.Bin120
0.0036	35	35	19	19	9	9	0	0	1	1	6	6	0	0	G	1393	            Longilinea
0.0031	30	30	4	4	2	2	0	0	6	6	12	12	6	6	G	1391	            Leptolinea
0.0030	29	29	8	8	7	7	0	0	4	4	7	7	3	3	G	1389	            Anaerolinea
0.0015	14	14	5	5	1	1	2	2	4	4	1	1	1	1	G	1392	            Levilinea
0.0013	13	13	5	5	1	1	0	0	4	4	1	1	2	2	G	1394	            Ornatilinea
0.0004	4	4	0	0	1	1	0	0	1	1	1	1	1	1	G	11226	            Anaerolineaceae UCG-001
0.0002	2	2	0	0	0	0	0	0	1	1	0	0	1	1	G	25126	            UTCFX1
0.0127	122	0	3	0	1	0	1	0	16	0	8	0	93	0	O	25133	        Caldilineales
0.0127	122	0	3	0	1	0	1	0	16	0	8	0	93	0	F	25134	          Caldilineaceae
0.0127	122	122	3	3	1	1	1	1	16	16	8	8	93	93	G	25137	            uncultured
0.0004	4	0	4	0	0	0	0	0	0	0	0	0	0	0	O	25147	        Thermoflexales
0.0004	4	0	4	0	0	0	0	0	0	0	0	0	0	0	F	25148	          Thermoflexaceae
0.0004	4	4	4	4	0	0	0	0	0	0	0	0	0	0	G	25149	            Thermoflexus
0.0003	3	0	0	0	1	0	0	0	2	0	0	0	0	0	O	25127	        Ardenticatenales
0.0003	3	0	0	0	1	0	0	0	2	0	0	0	0	0	F	25128	          Ardenticatenaceae
0.0003	3	3	0	0	1	1	0	0	2	2	0	0	0	0	G	25130	            uncultured
0.1083	1044	0	18	0	260	0	236	0	247	0	185	0	98	0	C	1450	      Ktedonobacteria
0.1083	1044	0	18	0	260	0	236	0	247	0	185	0	98	0	O	1456	        Ktedonobacterales
0.1083	1044	0	18	0	260	0	236	0	247	0	185	0	98	0	F	1464	          Ktedonobacteraceae
0.0728	702	702	1	1	204	204	168	168	168	168	120	120	41	41	G	25200	            Thermosporothrix
0.0286	276	276	3	3	41	41	61	61	63	63	62	62	46	46	G	1466	            uncultured
0.0028	27	27	3	3	11	11	3	3	10	10	0	0	0	0	G	25193	            1959-1
0.0017	16	16	4	4	2	2	1	1	4	4	1	1	4	4	G	25195	            FCPS473
0.0006	6	6	6	6	0	0	0	0	0	0	0	0	0	0	G	1465	            Ktedonobacter
0.0004	4	4	0	0	0	0	0	0	0	0	2	2	2	2	G	25192	            1921-3
0.0004	4	4	0	0	0	0	0	0	1	1	0	0	3	3	G	25196	            G12-WMSP1
0.0002	2	2	0	0	0	0	1	1	0	0	0	0	1	1	G	25198	            JG30a-KF-32
0.0002	2	2	1	1	0	0	1	1	0	0	0	0	0	0	G	25194	            BacC-u-018
0.0001	1	1	0	0	1	1	0	0	0	0	0	0	0	0	G	25197	            HSB OF53-F07
0.0875	843	0	157	0	14	0	14	0	165	0	54	0	439	0	C	1411	      Chloroflexia
0.0865	834	0	157	0	14	0	14	0	161	0	51	0	437	0	O	1413	        Chloroflexales
0.0775	747	0	95	0	14	0	13	0	150	0	47	0	428	0	F	1422	          Roseiflexaceae
0.0772	744	744	92	92	14	14	13	13	150	150	47	47	428	428	G	25158	            uncultured
0.0002	2	2	2	2	0	0	0	0	0	0	0	0	0	0	G	25157	            Kouleothrix
0.0001	1	1	1	1	0	0	0	0	0	0	0	0	0	0	G	1423	            Roseiflexus
0.0087	84	0	61	0	0	0	1	0	10	0	4	0	8	0	F	1414	          Chloroflexaceae
0.0064	62	62	59	59	0	0	0	0	2	2	0	0	1	1	G	25152	            FFCH7168
0.0022	21	21	2	2	0	0	1	1	8	8	3	3	7	7	G	25151	            Candidatus Chlorothrix
0.0001	1	1	0	0	0	0	0	0	0	0	1	1	0	0	G	1415	            Chloroflexus
0.0002	2	0	0	0	0	0	0	0	1	0	0	0	1	0	F	25155	          Herpetosiphonaceae
0.0002	2	2	0	0	0	0	0	0	1	1	0	0	1	1	G	25156	            Herpetosiphon
0.0003	3	0	0	0	0	0	0	0	1	0	1	0	1	0	O	25163	        Thermomicrobiales
0.0003	3	0	0	0	0	0	0	0	1	0	1	0	1	0	F	25166	          Thermomicrobiaceae
0.0003	3	3	0	0	0	0	0	0	1	1	1	1	1	1	G	25167	            Nitrolancea
0.0003	3	0	0	0	0	0	0	0	2	0	0	0	1	0	O	11231	        Kallotenuales
0.0003	3	0	0	0	0	0	0	0	2	0	0	0	1	0	F	11233	          Kallotenuaceae
0.0003	3	3	0	0	0	0	0	0	2	2	0	0	1	1	G	11234	            Kallotenue
0.0002	2	0	0	0	0	0	0	0	1	0	1	0	0	0	O	25160	        Thermobaculales
0.0002	2	0	0	0	0	0	0	0	1	0	1	0	0	0	F	25161	          Thermobaculaceae
0.0002	2	2	0	0	0	0	0	0	1	1	1	1	0	0	G	25162	            Thermobaculum
0.0016	15	0	8	0	0	0	0	0	5	0	0	0	2	0	C	1428	      Dehalococcoidia
0.0008	8	0	8	0	0	0	0	0	0	0	0	0	0	0	O	1429	        Dehalococcoidales
0.0008	8	0	8	0	0	0	0	0	0	0	0	0	0	0	F	1430	          Dehalococcoidaceae
0.0008	8	8	8	8	0	0	0	0	0	0	0	0	0	0	G	1431	            Dehalococcoides
0.0007	7	0	0	0	0	0	0	0	5	0	0	0	2	0	O	1439	        GIF9
0.0007	7	0	0	0	0	0	0	0	5	0	0	0	2	0	F	25177	          AB-539-J10
0.0007	7	7	0	0	0	0	0	0	5	5	0	0	2	2	G	25179	            SCGC-AB-539-J10
5.5427	53415	0	18567	0	4018	0	4823	0	7519	0	8705	0	9783	0	P	43279	    Actinobacteriota
5.3426	51487	0	17504	0	3919	0	4743	0	7359	0	8368	0	9594	0	C	43309	      Actinobacteria
2.2656	21834	0	1736	0	2729	0	3000	0	3620	0	4569	0	6180	0	O	43677	        Pseudonocardiales
2.2656	21834	0	1736	0	2729	0	3000	0	3620	0	4569	0	6180	0	F	43678	          Pseudonocardiaceae
2.0644	19895	19895	33	33	2694	2694	2957	2957	3560	3560	4507	4507	6144	6144	G	43688	            Amycolatopsis
0.1278	1232	1232	1231	1231	0	0	0	0	0	0	0	0	1	1	G	43681	            Actinomycetospora
0.0550	530	530	389	389	17	17	26	26	49	49	38	38	11	11	G	43698	            Pseudonocardia
0.0045	43	43	32	32	1	1	3	3	5	5	0	0	2	2	G	43689	            Crossiella
0.0033	32	32	16	16	3	3	2	2	2	2	5	5	4	4	G	43699	            Saccharomonospora
0.0022	21	21	4	4	5	5	3	3	0	0	4	4	5	5	G	43697	            Prauserella
0.0019	18	18	13	13	1	1	0	0	1	1	2	2	1	1	G	43701	            Saccharothrix
0.0012	12	12	9	9	0	0	1	1	0	0	2	2	0	0	G	43694	            Lechevalieria
0.0009	9	9	0	0	2	2	3	3	0	0	4	4	0	0	G	50011	            Bounagaea
0.0008	8	8	0	0	2	2	3	3	1	1	1	1	1	1	G	43693	            Kutzneria
0.0007	7	7	4	4	1	1	0	0	0	0	1	1	1	1	G	43700	            Saccharopolyspora
0.0006	6	6	1	1	1	1	0	0	0	0	2	2	2	2	G	43682	            Actinophytocola
0.0003	3	3	0	0	0	0	0	0	0	0	1	1	2	2	G	43691	            Herbihabitans
0.0003	3	3	0	0	1	1	0	0	0	0	0	0	2	2	G	43707	            Yuhushiella
0.0001	1	1	0	0	0	0	0	0	1	1	0	0	0	0	G	43685	            Actinosynnema
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	0	0	G	43695	            Longimycelium
0.7907	7620	0	2375	0	88	0	70	0	1511	0	1812	0	1764	0	O	43376	        Frankiales
0.5159	4972	0	74	0	28	0	19	0	1420	0	1711	0	1720	0	F	43393	          Sporichthyaceae
0.5036	4853	4853	26	26	18	18	16	16	1406	1406	1686	1686	1701	1701	G	43397	            hgcI clade
0.0062	60	60	20	20	10	10	0	0	11	11	10	10	9	9	G	43398	            uncultured
0.0024	23	23	3	3	0	0	2	2	1	1	11	11	6	6	G	43394	            Candidatus Planktophila
0.0017	16	16	16	16	0	0	0	0	0	0	0	0	0	0	G	43396	            Sporichthya
0.0016	15	15	6	6	0	0	1	1	1	1	3	3	4	4	G	43395	            Longivirga
0.1792	1727	0	1633	0	23	0	24	0	18	0	19	0	10	0	F	43382	          Frankiaceae
0.1753	1689	1689	1601	1601	23	23	24	24	17	17	14	14	10	10	G	43384	            Jatrophihabitans
0.0038	37	37	31	31	0	0	0	0	1	1	5	5	0	0	G	43383	            Frankia
0.0528	509	0	461	0	2	0	3	0	14	0	22	0	7	0	F	43385	          Geodermatophilaceae
0.0251	242	242	240	240	0	0	1	1	1	1	0	0	0	0	G	43387	            Blastococcus
0.0245	236	236	193	193	2	2	2	2	12	12	20	20	7	7	G	43390	            Modestobacter
0.0017	16	16	14	14	0	0	0	0	1	1	1	1	0	0	G	43388	            Geodermatophilus
0.0011	11	11	11	11	0	0	0	0	0	0	0	0	0	0	G	43389	            Klenkia
0.0002	2	2	1	1	0	0	0	0	0	0	1	1	0	0	G	43386	            Antricoccus
0.0271	261	0	69	0	33	0	21	0	56	0	58	0	24	0	F	43377	          Acidothermaceae
0.0271	261	261	69	69	33	33	21	21	56	56	58	58	24	24	G	43378	            Acidothermus
0.0093	90	0	86	0	1	0	0	0	2	0	0	0	1	0	F	43391	          Nakamurellaceae
0.0093	90	90	86	86	1	1	0	0	2	2	0	0	1	1	G	43392	            Nakamurella
0.0052	50	0	49	0	0	0	1	0	0	0	0	0	0	0	F	43379	          Cryptosporangiaceae
0.0051	49	49	48	48	0	0	1	1	0	0	0	0	0	0	G	43380	            Cryptosporangium
0.0001	1	1	1	1	0	0	0	0	0	0	0	0	0	0	G	43381	            Fodinicola
0.6951	6699	0	4139	0	410	0	720	0	617	0	506	0	307	0	O	43709	        Streptomycetales
0.6951	6699	0	4139	0	410	0	720	0	617	0	506	0	307	0	F	43710	          Streptomycetaceae
0.6594	6355	6355	3878	3878	404	404	707	707	580	580	489	489	297	297	G	43715	            Streptomyces
0.0347	334	334	259	259	4	4	12	12	32	32	17	17	10	10	G	43713	            Kitasatospora
0.0007	7	7	1	1	1	1	0	0	5	5	0	0	0	0	G	43711	            Allostreptomyces
0.6308	6079	0	4702	0	88	0	144	0	395	0	376	0	374	0	O	43416	        Micrococcales
0.3979	3835	0	2869	0	38	0	52	0	298	0	276	0	302	0	F	43490	          Microbacteriaceae
0.0844	813	813	716	716	24	24	22	22	20	20	15	15	16	16	G	43534	            Microbacterium
0.0739	712	712	712	712	0	0	0	0	0	0	0	0	0	0	G	43496	            Amnibacterium
0.0624	601	601	15	15	2	2	4	4	198	198	183	183	199	199	G	43501	            Candidatus Planktoluna
0.0354	341	341	341	341	0	0	0	0	0	0	0	0	0	0	G	43540	            Parafrigoribacterium
0.0308	297	297	291	291	0	0	4	4	1	1	0	0	1	1	G	43553	            uncultured
0.0148	143	143	106	106	0	0	15	15	1	1	11	11	10	10	G	43493	            Agromyces
0.0126	121	121	98	98	2	2	1	1	7	7	3	3	10	10	G	43528	            Leucobacter
0.0091	88	88	80	80	2	2	0	0	2	2	1	1	3	3	G	43492	            Agrococcus
0.0079	76	76	0	0	0	0	0	0	38	38	23	23	15	15	G	43546	            Rhodoluna
0.0076	73	73	71	71	0	0	0	0	0	0	2	2	0	0	G	43509	            Curtobacterium
0.0067	65	65	65	65	0	0	0	0	0	0	0	0	0	0	G	43515	            Galbitalea
0.0053	51	51	48	48	0	0	3	3	0	0	0	0	0	0	G	43506	            Conyzicola
0.0052	50	50	50	50	0	0	0	0	0	0	0	0	0	0	G	43514	            Frondihabitans
0.0046	44	44	0	0	0	0	0	0	12	12	16	16	16	16	G	43532	            MWH-Ta3
0.0035	34	34	31	31	0	0	0	0	0	0	3	3	0	0	G	43502	            Chryseoglobus
0.0035	34	34	34	34	0	0	0	0	0	0	0	0	0	0	G	43537	            Mycetocola
0.0033	32	32	30	30	0	0	0	0	0	0	0	0	2	2	G	43543	            Pseudoclavibacter
0.0030	29	29	29	29	0	0	0	0	0	0	0	0	0	0	G	43550	            Schumannella
0.0028	27	27	24	24	0	0	0	0	0	0	2	2	1	1	G	43498	            Candidatus Aquiluna
0.0026	25	25	17	17	3	3	0	0	0	0	4	4	1	1	G	43497	            Aurantimicrobium
0.0026	25	25	25	25	0	0	0	0	0	0	0	0	0	0	G	43503	            Clavibacter
0.0025	24	24	5	5	0	0	0	0	7	7	2	2	10	10	G	43531	            ML602J-51
0.0025	24	24	13	13	0	0	0	0	1	1	5	5	5	5	G	43527	            Leifsonia
0.0010	10	10	8	8	0	0	0	0	1	1	0	0	1	1	G	43507	            Cryobacterium
0.0010	10	10	10	10	0	0	0	0	0	0	0	0	0	0	G	43544	            Rathayibacter
0.0009	9	9	6	6	0	0	0	0	2	2	0	0	1	1	G	43500	            Candidatus Limnoluna
0.0008	8	8	8	8	0	0	0	0	0	0	0	0	0	0	G	43551	            Subtercola
0.0007	7	7	6	6	0	0	0	0	0	0	0	0	1	1	G	43513	            Frigoribacterium
0.0005	5	5	5	5	0	0	0	0	0	0	0	0	0	0	G	43541	            Plantibacter
0.0003	3	3	1	1	2	2	0	0	0	0	0	0	0	0	G	43499	            Candidatus Flaviluna
0.0003	3	3	2	2	0	0	0	0	1	1	0	0	0	0	G	43530	            Lysinimonas
0.0003	3	3	3	3	0	0	0	0	0	0	0	0	0	0	G	43491	            Agreia
0.0003	3	3	3	3	0	0	0	0	0	0	0	0	0	0	G	43523	            Huakuichenia
0.1763	1699	0	1388	0	36	0	66	0	77	0	79	0	53	0	F	43554	          Micrococcaceae
0.0984	948	948	828	828	8	8	29	29	32	32	29	29	22	22	G	43562	            Glutamicibacter
0.0181	174	174	135	135	7	7	9	9	4	4	14	14	5	5	G	43570	            Pseudarthrobacter
0.0139	134	134	108	108	4	4	2	2	11	11	3	3	6	6	G	43556	            Arthrobacter
0.0126	121	121	96	96	2	2	5	5	6	6	8	8	4	4	G	43565	            Micrococcus
0.0094	91	91	73	73	0	0	7	7	4	4	1	1	6	6	G	43564	            Kocuria
0.0082	79	79	68	68	3	3	0	0	1	1	5	5	2	2	G	43577	            Zhihengliuella
0.0070	67	67	37	37	3	3	3	3	12	12	7	7	5	5	G	43573	            Rothia
0.0017	16	16	9	9	1	1	1	1	0	0	5	5	0	0	G	43567	            Nesterenkonia
0.0016	15	15	12	12	1	1	2	2	0	0	0	0	0	0	G	43569	            Paeniglutamicibacter
0.0007	7	7	2	2	1	1	2	2	1	1	0	0	1	1	G	43561	            Garicola
0.0006	6	6	4	4	0	0	0	0	0	0	2	2	0	0	G	43572	            Renibacterium
0.0004	4	4	3	3	0	0	0	0	1	1	0	0	0	0	G	43571	            Pseudoglutamicibacter
0.0004	4	4	2	2	1	1	0	0	1	1	0	0	0	0	G	43574	            Sinomonas
0.0003	3	3	1	1	0	0	1	1	1	1	0	0	0	0	G	43568	            Paenarthrobacter
0.0003	3	3	3	3	0	0	0	0	0	0	0	0	0	0	G	43558	            Citricoccus
0.0156	150	0	125	0	4	0	7	0	1	0	9	0	4	0	F	43468	          Intrasporangiaceae
0.0045	43	43	39	39	0	0	0	0	1	1	1	1	2	2	G	43474	            Janibacter
0.0032	31	31	31	31	0	0	0	0	0	0	0	0	0	0	G	50007	            Pedococcus-Phycicoccus
0.0021	20	20	12	12	3	3	2	2	0	0	3	3	0	0	G	43486	            Tetrasphaera
0.0015	14	14	13	13	0	0	0	0	0	0	0	0	1	1	G	43485	            Terrabacter
0.0011	11	11	11	11	0	0	0	0	0	0	0	0	0	0	G	43481	            Ornithinimicrobium
0.0007	7	7	2	2	0	0	5	5	0	0	0	0	0	0	G	43480	            Ornithinicoccus
